ages,list_price,num_reviews,piece_count,play_star_rating,prod_desc,prod_id,prod_long_desc,review_difficulty,set_name,star_rating,theme_name,val_star_rating,country,age_group,set_number,year_released,number_of_parts,image_url
7-12,34.79709999999999,2.0,205.0,5.0,Help Naida defend the Guardian Water Turtle from the shadow bat!,41191.0,"Seek the magic within to help Naida protect the Elemental Guardian creature! This exciting LEGO® Elves building toy features a large buildable water turtle with movable head and legs, and space for a mini-doll figure, plus a small island with disc shooter and a boat with chain shooter and space for a bat. Includes a mini-doll figure, small turtle figure, fish figure and a bat figure.
Includes a Naida mini-doll figure plus Furi the shadow bat and Calypso the baby turtle figures.
Features a buildable Cory the Guardian Water Turtle figure that includes space for a baby turtle figure and space on the head for a magic Water ‘diamond'.
Also includes a small ‘floating' island with disc shooter and space for a fish, plus a small boat with a chain shooter and space for a bat figure.
Hop on the back of the Guardian Water Turtle and take a ride.
Jump over to the island and load the disc shooter to fight the evil shadow bat.
Launch the chain from the boat’s chain shooter to knock the ‘diamond’ from the turtle’s head.
Accessory elements include a cupcake with cherry, Naida’s power-up staff, 2 discs, 2 flowers, map, magic Water ‘diamond' and a fish.
This exciting building toy is suitable for ages 7-12.
Other mischievous little bats can be collected in selected LEGO® Elves sets.
Guardian Water Turtle measures over 1” (4cm) high, 4” (12cm) long and 3” (9cm) wide.
‘Floating’ island measures over 1” (5cm) high, 3” (9cm) wide and 2” (6cm) deep.
Boat measures over 2” (6cm) high, 2” (6cm) long and under 1” (2cm) wide.",Average,Naida & the Water Turtle Ambush,5.0,Elves,5.0,PL,Niños pequeños - Niños mayores,41191-1,2018.0,205.0,https://cdn.rebrickable.com/media/sets/41191-1.jpg
7-12,36.5878,2.0,205.0,5.0,Help Naida defend the Guardian Water Turtle from the shadow bat!,41191.0,"Seek the magic within to help Naida protect the Elemental Guardian creature! This exciting LEGO® Elves building toy features a large buildable water turtle with movable head and legs, and space for a mini-doll figure, plus a small island with disc shooter and a boat with chain shooter and space for a bat. Includes a mini-doll figure, small turtle figure, fish figure and a bat figure.
Includes a Naida mini-doll figure plus Furi the shadow bat and Calypso the baby turtle figures.
Features a buildable Cory the Guardian Water Turtle figure that includes space for a baby turtle figure and space on the head for a magic Water ‘diamond'.
Also includes a small ‘floating' island with disc shooter and space for a fish, plus a small boat with a chain shooter and space for a bat figure.
Hop on the back of the Guardian Water Turtle and take a ride.
Jump over to the island and load the disc shooter to fight the evil shadow bat.
Launch the chain from the boat’s chain shooter to knock the ‘diamond’ from the turtle’s head.
Accessory elements include a cupcake with cherry, Naida’s power-up staff, 2 discs, 2 flowers, map, magic Water ‘diamond' and a fish.
This exciting building toy is suitable for ages 7-12.
Other mischievous little bats can be collected in selected LEGO® Elves sets.
Guardian Water Turtle measures over 1” (4cm) high, 4” (12cm) long and 3” (9cm) wide.
‘Floating’ island measures over 1” (5cm) high, 3” (9cm) wide and 2” (6cm) deep.
Boat measures over 2” (6cm) high, 2” (6cm) long and under 1” (2cm) wide.",Average,Naida & the Water Turtle Ambush,5.0,Elves,5.0,PT,Niños pequeños - Niños mayores,41191-1,2018.0,205.0,https://cdn.rebrickable.com/media/sets/41191-1.jpg
7-12,19.99,2.0,145.0,5.0,Escape the carnivorous plants with Azari and Firebolt!,41186.0,"Join exciting adventures in Elvendale as Azari the fire elf evades Guxlin the Goblin and its carnivorous plant traps in her flying Fire Chariot, featuring extending flames, space for up to 3 mini-doll figures, crossbow shooter and her pegasus, Firebolt. Includes a mini-doll figure, plus animal and goblin figures.
Includes an Azari mini-doll figure plus Guxlin the Goblin and Firebolt the pegasus figures.
Features a chariot with space for up to 3 mini-doll figures, a crossbow stud shooter, extending flames from the back and detachable Firebolt the pegasus.
Also includes a plant garden with toppling carnivorous plants.
Try to ensnare Firebolt with the plant’s mouth.
Push the lever to extend the chariot’s flames and topple the plants.
Accessory elements include crossbow ammunition, evil magic potion bottle, map, evil instructions, carrot and 2 evil plant seeds.
Other mischievous goblin figures can be collected in selected LEGO® Elves sets.
Fire Chariot with Firebolt measures over 1” (5cm) high, 8” (22cm) long and 4” (12cm) wide.",Average,Azari & the Goblin Forest Escape,5.0,Elves,3.5,US,Niños pequeños - Niños mayores,41186-1,2017.0,145.0,https://cdn.rebrickable.com/media/sets/41186-1.jpg
7-12,18.9924,2.0,145.0,5.0,Escape the carnivorous plants with Azari and Firebolt!,41186.0,"Join exciting adventures in Elvendale as Azari the fire elf evades Guxlin the Goblin and its carnivorous plant traps in her flying Fire Chariot, featuring extending flames, space for up to 3 mini-doll figures, crossbow shooter and her pegasus, Firebolt. Includes a mini-doll figure, plus animal and goblin figures.
Includes an Azari mini-doll figure plus Guxlin the Goblin and Firebolt the pegasus figures.
Features a chariot with space for up to 3 mini-doll figures, a crossbow stud shooter, extending flames from the back and detachable Firebolt the pegasus.
Also includes a plant garden with toppling carnivorous plants.
Try to ensnare Firebolt with the plant’s mouth.
Push the lever to extend the chariot’s flames and topple the plants.
Accessory elements include crossbow ammunition, evil magic potion bottle, map, evil instructions, carrot and 2 evil plant seeds.
Other mischievous goblin figures can be collected in selected LEGO® Elves sets.
Fire Chariot with Firebolt measures over 1” (5cm) high, 8” (22cm) long and 4” (12cm) wide.",Average,Azari & the Goblin Forest Escape,5.0,Elves,3.5,AU,Niños pequeños - Niños mayores,41186-1,2017.0,145.0,https://cdn.rebrickable.com/media/sets/41186-1.jpg
7-12,24.3878,2.0,145.0,5.0,Escape the carnivorous plants with Azari and Firebolt!,41186.0,"Join exciting adventures in Elvendale as Azari the fire elf evades Guxlin the Goblin and its carnivorous plant traps in her flying Fire Chariot, featuring extending flames, space for up to 3 mini-doll figures, crossbow shooter and her pegasus, Firebolt. Includes a mini-doll figure, plus animal and goblin figures.
Includes an Azari mini-doll figure plus Guxlin the Goblin and Firebolt the pegasus figures.
Features a chariot with space for up to 3 mini-doll figures, a crossbow stud shooter, extending flames from the back and detachable Firebolt the pegasus.
Also includes a plant garden with toppling carnivorous plants.
Try to ensnare Firebolt with the plant’s mouth.
Push the lever to extend the chariot’s flames and topple the plants.
Accessory elements include crossbow ammunition, evil magic potion bottle, map, evil instructions, carrot and 2 evil plant seeds.
Other mischievous goblin figures can be collected in selected LEGO® Elves sets.
Fire Chariot with Firebolt measures over 1” (5cm) high, 8” (22cm) long and 4” (12cm) wide.",Average,Azari & the Goblin Forest Escape,5.0,Elves,3.5,AT,Niños pequeños - Niños mayores,41186-1,2017.0,145.0,https://cdn.rebrickable.com/media/sets/41186-1.jpg
7-12,24.3878,2.0,145.0,5.0,Escape the carnivorous plants with Azari and Firebolt!,41186.0,"Join exciting adventures in Elvendale as Azari the fire elf evades Guxlin the Goblin and its carnivorous plant traps in her flying Fire Chariot, featuring extending flames, space for up to 3 mini-doll figures, crossbow shooter and her pegasus, Firebolt. Includes a mini-doll figure, plus animal and goblin figures.
Includes an Azari mini-doll figure plus Guxlin the Goblin and Firebolt the pegasus figures.
Features a chariot with space for up to 3 mini-doll figures, a crossbow stud shooter, extending flames from the back and detachable Firebolt the pegasus.
Also includes a plant garden with toppling carnivorous plants.
Try to ensnare Firebolt with the plant’s mouth.
Push the lever to extend the chariot’s flames and topple the plants.
Accessory elements include crossbow ammunition, evil magic potion bottle, map, evil instructions, carrot and 2 evil plant seeds.
Other mischievous goblin figures can be collected in selected LEGO® Elves sets.
Fire Chariot with Firebolt measures over 1” (5cm) high, 8” (22cm) long and 4” (12cm) wide.",Average,Azari & the Goblin Forest Escape,5.0,Elves,3.5,BE,Niños pequeños - Niños mayores,41186-1,2017.0,145.0,https://cdn.rebrickable.com/media/sets/41186-1.jpg
7-12,19.4922,2.0,145.0,5.0,Escape the carnivorous plants with Azari and Firebolt!,41186.0,"Join exciting adventures in Elvendale as Azari the fire elf evades Guxlin the Goblin and its carnivorous plant traps in her flying Fire Chariot, featuring extending flames, space for up to 3 mini-doll figures, crossbow shooter and her pegasus, Firebolt. Includes a mini-doll figure, plus animal and goblin figures.
Includes an Azari mini-doll figure plus Guxlin the Goblin and Firebolt the pegasus figures.
Features a chariot with space for up to 3 mini-doll figures, a crossbow stud shooter, extending flames from the back and detachable Firebolt the pegasus.
Also includes a plant garden with toppling carnivorous plants.
Try to ensnare Firebolt with the plant’s mouth.
Push the lever to extend the chariot’s flames and topple the plants.
Accessory elements include crossbow ammunition, evil magic potion bottle, map, evil instructions, carrot and 2 evil plant seeds.
Other mischievous goblin figures can be collected in selected LEGO® Elves sets.
Fire Chariot with Firebolt measures over 1” (5cm) high, 8” (22cm) long and 4” (12cm) wide.",Average,Azari & the Goblin Forest Escape,5.0,Elves,3.5,CA,Niños pequeños - Niños mayores,41186-1,2017.0,145.0,https://cdn.rebrickable.com/media/sets/41186-1.jpg
7-12,25.398000000000003,2.0,145.0,5.0,Escape the carnivorous plants with Azari and Firebolt!,41186.0,"Join exciting adventures in Elvendale as Azari the fire elf evades Guxlin the Goblin and its carnivorous plant traps in her flying Fire Chariot, featuring extending flames, space for up to 3 mini-doll figures, crossbow shooter and her pegasus, Firebolt. Includes a mini-doll figure, plus animal and goblin figures.
Includes an Azari mini-doll figure plus Guxlin the Goblin and Firebolt the pegasus figures.
Features a chariot with space for up to 3 mini-doll figures, a crossbow stud shooter, extending flames from the back and detachable Firebolt the pegasus.
Also includes a plant garden with toppling carnivorous plants.
Try to ensnare Firebolt with the plant’s mouth.
Push the lever to extend the chariot’s flames and topple the plants.
Accessory elements include crossbow ammunition, evil magic potion bottle, map, evil instructions, carrot and 2 evil plant seeds.
Other mischievous goblin figures can be collected in selected LEGO® Elves sets.
Fire Chariot with Firebolt measures over 1” (5cm) high, 8” (22cm) long and 4” (12cm) wide.",Average,Azari & the Goblin Forest Escape,5.0,Elves,3.5,CH,Niños pequeños - Niños mayores,41186-1,2017.0,145.0,https://cdn.rebrickable.com/media/sets/41186-1.jpg
7-12,28.752,2.0,145.0,5.0,Escape the carnivorous plants with Azari and Firebolt!,41186.0,"Join exciting adventures in Elvendale as Azari the fire elf evades Guxlin the Goblin and its carnivorous plant traps in her flying Fire Chariot, featuring extending flames, space for up to 3 mini-doll figures, crossbow shooter and her pegasus, Firebolt. Includes a mini-doll figure, plus animal and goblin figures.
Includes an Azari mini-doll figure plus Guxlin the Goblin and Firebolt the pegasus figures.
Features a chariot with space for up to 3 mini-doll figures, a crossbow stud shooter, extending flames from the back and detachable Firebolt the pegasus.
Also includes a plant garden with toppling carnivorous plants.
Try to ensnare Firebolt with the plant’s mouth.
Push the lever to extend the chariot’s flames and topple the plants.
Accessory elements include crossbow ammunition, evil magic potion bottle, map, evil instructions, carrot and 2 evil plant seeds.
Other mischievous goblin figures can be collected in selected LEGO® Elves sets.
Fire Chariot with Firebolt measures over 1” (5cm) high, 8” (22cm) long and 4” (12cm) wide.",Average,Azari & the Goblin Forest Escape,5.0,Elves,3.5,CZ,Niños pequeños - Niños mayores,41186-1,2017.0,145.0,https://cdn.rebrickable.com/media/sets/41186-1.jpg
7-12,24.3878,2.0,145.0,5.0,Escape the carnivorous plants with Azari and Firebolt!,41186.0,"Join exciting adventures in Elvendale as Azari the fire elf evades Guxlin the Goblin and its carnivorous plant traps in her flying Fire Chariot, featuring extending flames, space for up to 3 mini-doll figures, crossbow shooter and her pegasus, Firebolt. Includes a mini-doll figure, plus animal and goblin figures.
Includes an Azari mini-doll figure plus Guxlin the Goblin and Firebolt the pegasus figures.
Features a chariot with space for up to 3 mini-doll figures, a crossbow stud shooter, extending flames from the back and detachable Firebolt the pegasus.
Also includes a plant garden with toppling carnivorous plants.
Try to ensnare Firebolt with the plant’s mouth.
Push the lever to extend the chariot’s flames and topple the plants.
Accessory elements include crossbow ammunition, evil magic potion bottle, map, evil instructions, carrot and 2 evil plant seeds.
Other mischievous goblin figures can be collected in selected LEGO® Elves sets.
Fire Chariot with Firebolt measures over 1” (5cm) high, 8” (22cm) long and 4” (12cm) wide.",Average,Azari & the Goblin Forest Escape,5.0,Elves,3.5,DE,Niños pequeños - Niños mayores,41186-1,2017.0,145.0,https://cdn.rebrickable.com/media/sets/41186-1.jpg
7-12,21.6,2.0,145.0,5.0,Escape the carnivorous plants with Azari and Firebolt!,41186.0,"Join exciting adventures in Elvendale as Azari the fire elf evades Guxlin the Goblin and its carnivorous plant traps in her flying Fire Chariot, featuring extending flames, space for up to 3 mini-doll figures, crossbow shooter and her pegasus, Firebolt. Includes a mini-doll figure, plus animal and goblin figures.
Includes an Azari mini-doll figure plus Guxlin the Goblin and Firebolt the pegasus figures.
Features a chariot with space for up to 3 mini-doll figures, a crossbow stud shooter, extending flames from the back and detachable Firebolt the pegasus.
Also includes a plant garden with toppling carnivorous plants.
Try to ensnare Firebolt with the plant’s mouth.
Push the lever to extend the chariot’s flames and topple the plants.
Accessory elements include crossbow ammunition, evil magic potion bottle, map, evil instructions, carrot and 2 evil plant seeds.
Other mischievous goblin figures can be collected in selected LEGO® Elves sets.
Fire Chariot with Firebolt measures over 1” (5cm) high, 8” (22cm) long and 4” (12cm) wide.",Average,Azari & the Goblin Forest Escape,5.0,Elves,3.5,DN,Niños pequeños - Niños mayores,41186-1,2017.0,145.0,https://cdn.rebrickable.com/media/sets/41186-1.jpg
7-12,24.3878,2.0,145.0,5.0,Escape the carnivorous plants with Azari and Firebolt!,41186.0,"Join exciting adventures in Elvendale as Azari the fire elf evades Guxlin the Goblin and its carnivorous plant traps in her flying Fire Chariot, featuring extending flames, space for up to 3 mini-doll figures, crossbow shooter and her pegasus, Firebolt. Includes a mini-doll figure, plus animal and goblin figures.
Includes an Azari mini-doll figure plus Guxlin the Goblin and Firebolt the pegasus figures.
Features a chariot with space for up to 3 mini-doll figures, a crossbow stud shooter, extending flames from the back and detachable Firebolt the pegasus.
Also includes a plant garden with toppling carnivorous plants.
Try to ensnare Firebolt with the plant’s mouth.
Push the lever to extend the chariot’s flames and topple the plants.
Accessory elements include crossbow ammunition, evil magic potion bottle, map, evil instructions, carrot and 2 evil plant seeds.
Other mischievous goblin figures can be collected in selected LEGO® Elves sets.
Fire Chariot with Firebolt measures over 1” (5cm) high, 8” (22cm) long and 4” (12cm) wide.",Average,Azari & the Goblin Forest Escape,5.0,Elves,3.5,ES,Niños pequeños - Niños mayores,41186-1,2017.0,145.0,https://cdn.rebrickable.com/media/sets/41186-1.jpg
7-12,30.439,2.0,145.0,5.0,Escape the carnivorous plants with Azari and Firebolt!,41186.0,"Join exciting adventures in Elvendale as Azari the fire elf evades Guxlin the Goblin and its carnivorous plant traps in her flying Fire Chariot, featuring extending flames, space for up to 3 mini-doll figures, crossbow shooter and her pegasus, Firebolt. Includes a mini-doll figure, plus animal and goblin figures.
Includes an Azari mini-doll figure plus Guxlin the Goblin and Firebolt the pegasus figures.
Features a chariot with space for up to 3 mini-doll figures, a crossbow stud shooter, extending flames from the back and detachable Firebolt the pegasus.
Also includes a plant garden with toppling carnivorous plants.
Try to ensnare Firebolt with the plant’s mouth.
Push the lever to extend the chariot’s flames and topple the plants.
Accessory elements include crossbow ammunition, evil magic potion bottle, map, evil instructions, carrot and 2 evil plant seeds.
Other mischievous goblin figures can be collected in selected LEGO® Elves sets.
Fire Chariot with Firebolt measures over 1” (5cm) high, 8” (22cm) long and 4” (12cm) wide.",Average,Azari & the Goblin Forest Escape,5.0,Elves,3.5,FI,Niños pequeños - Niños mayores,41186-1,2017.0,145.0,https://cdn.rebrickable.com/media/sets/41186-1.jpg
7-12,24.3878,2.0,145.0,5.0,Escape the carnivorous plants with Azari and Firebolt!,41186.0,"Join exciting adventures in Elvendale as Azari the fire elf evades Guxlin the Goblin and its carnivorous plant traps in her flying Fire Chariot, featuring extending flames, space for up to 3 mini-doll figures, crossbow shooter and her pegasus, Firebolt. Includes a mini-doll figure, plus animal and goblin figures.
Includes an Azari mini-doll figure plus Guxlin the Goblin and Firebolt the pegasus figures.
Features a chariot with space for up to 3 mini-doll figures, a crossbow stud shooter, extending flames from the back and detachable Firebolt the pegasus.
Also includes a plant garden with toppling carnivorous plants.
Try to ensnare Firebolt with the plant’s mouth.
Push the lever to extend the chariot’s flames and topple the plants.
Accessory elements include crossbow ammunition, evil magic potion bottle, map, evil instructions, carrot and 2 evil plant seeds.
Other mischievous goblin figures can be collected in selected LEGO® Elves sets.
Fire Chariot with Firebolt measures over 1” (5cm) high, 8” (22cm) long and 4” (12cm) wide.",Average,Azari & the Goblin Forest Escape,5.0,Elves,3.5,FR,Niños pequeños - Niños mayores,41186-1,2017.0,145.0,https://cdn.rebrickable.com/media/sets/41186-1.jpg
7-12,25.186,2.0,145.0,5.0,Escape the carnivorous plants with Azari and Firebolt!,41186.0,"Join exciting adventures in Elvendale as Azari the fire elf evades Guxlin the Goblin and its carnivorous plant traps in her flying Fire Chariot, featuring extending flames, space for up to 3 mini-doll figures, crossbow shooter and her pegasus, Firebolt. Includes a mini-doll figure, plus animal and goblin figures.
Includes an Azari mini-doll figure plus Guxlin the Goblin and Firebolt the pegasus figures.
Features a chariot with space for up to 3 mini-doll figures, a crossbow stud shooter, extending flames from the back and detachable Firebolt the pegasus.
Also includes a plant garden with toppling carnivorous plants.
Try to ensnare Firebolt with the plant’s mouth.
Push the lever to extend the chariot’s flames and topple the plants.
Accessory elements include crossbow ammunition, evil magic potion bottle, map, evil instructions, carrot and 2 evil plant seeds.
Other mischievous goblin figures can be collected in selected LEGO® Elves sets.
Fire Chariot with Firebolt measures over 1” (5cm) high, 8” (22cm) long and 4” (12cm) wide.",Average,Azari & the Goblin Forest Escape,5.0,Elves,3.5,GB,Niños pequeños - Niños mayores,41186-1,2017.0,145.0,https://cdn.rebrickable.com/media/sets/41186-1.jpg
7-12,24.3878,2.0,145.0,5.0,Escape the carnivorous plants with Azari and Firebolt!,41186.0,"Join exciting adventures in Elvendale as Azari the fire elf evades Guxlin the Goblin and its carnivorous plant traps in her flying Fire Chariot, featuring extending flames, space for up to 3 mini-doll figures, crossbow shooter and her pegasus, Firebolt. Includes a mini-doll figure, plus animal and goblin figures.
Includes an Azari mini-doll figure plus Guxlin the Goblin and Firebolt the pegasus figures.
Features a chariot with space for up to 3 mini-doll figures, a crossbow stud shooter, extending flames from the back and detachable Firebolt the pegasus.
Also includes a plant garden with toppling carnivorous plants.
Try to ensnare Firebolt with the plant’s mouth.
Push the lever to extend the chariot’s flames and topple the plants.
Accessory elements include crossbow ammunition, evil magic potion bottle, map, evil instructions, carrot and 2 evil plant seeds.
Other mischievous goblin figures can be collected in selected LEGO® Elves sets.
Fire Chariot with Firebolt measures over 1” (5cm) high, 8” (22cm) long and 4” (12cm) wide.",Average,Azari & the Goblin Forest Escape,5.0,Elves,3.5,IE,Niños pequeños - Niños mayores,41186-1,2017.0,145.0,https://cdn.rebrickable.com/media/sets/41186-1.jpg
7-12,24.3878,2.0,145.0,5.0,Escape the carnivorous plants with Azari and Firebolt!,41186.0,"Join exciting adventures in Elvendale as Azari the fire elf evades Guxlin the Goblin and its carnivorous plant traps in her flying Fire Chariot, featuring extending flames, space for up to 3 mini-doll figures, crossbow shooter and her pegasus, Firebolt. Includes a mini-doll figure, plus animal and goblin figures.
Includes an Azari mini-doll figure plus Guxlin the Goblin and Firebolt the pegasus figures.
Features a chariot with space for up to 3 mini-doll figures, a crossbow stud shooter, extending flames from the back and detachable Firebolt the pegasus.
Also includes a plant garden with toppling carnivorous plants.
Try to ensnare Firebolt with the plant’s mouth.
Push the lever to extend the chariot’s flames and topple the plants.
Accessory elements include crossbow ammunition, evil magic potion bottle, map, evil instructions, carrot and 2 evil plant seeds.
Other mischievous goblin figures can be collected in selected LEGO® Elves sets.
Fire Chariot with Firebolt measures over 1” (5cm) high, 8” (22cm) long and 4” (12cm) wide.",Average,Azari & the Goblin Forest Escape,5.0,Elves,3.5,IT,Niños pequeños - Niños mayores,41186-1,2017.0,145.0,https://cdn.rebrickable.com/media/sets/41186-1.jpg
7-12,24.3878,2.0,145.0,5.0,Escape the carnivorous plants with Azari and Firebolt!,41186.0,"Join exciting adventures in Elvendale as Azari the fire elf evades Guxlin the Goblin and its carnivorous plant traps in her flying Fire Chariot, featuring extending flames, space for up to 3 mini-doll figures, crossbow shooter and her pegasus, Firebolt. Includes a mini-doll figure, plus animal and goblin figures.
Includes an Azari mini-doll figure plus Guxlin the Goblin and Firebolt the pegasus figures.
Features a chariot with space for up to 3 mini-doll figures, a crossbow stud shooter, extending flames from the back and detachable Firebolt the pegasus.
Also includes a plant garden with toppling carnivorous plants.
Try to ensnare Firebolt with the plant’s mouth.
Push the lever to extend the chariot’s flames and topple the plants.
Accessory elements include crossbow ammunition, evil magic potion bottle, map, evil instructions, carrot and 2 evil plant seeds.
Other mischievous goblin figures can be collected in selected LEGO® Elves sets.
Fire Chariot with Firebolt measures over 1” (5cm) high, 8” (22cm) long and 4” (12cm) wide.",Average,Azari & the Goblin Forest Escape,5.0,Elves,3.5,LU,Niños pequeños - Niños mayores,41186-1,2017.0,145.0,https://cdn.rebrickable.com/media/sets/41186-1.jpg
7-12,29.887,2.0,145.0,5.0,Escape the carnivorous plants with Azari and Firebolt!,41186.0,"Join exciting adventures in Elvendale as Azari the fire elf evades Guxlin the Goblin and its carnivorous plant traps in her flying Fire Chariot, featuring extending flames, space for up to 3 mini-doll figures, crossbow shooter and her pegasus, Firebolt. Includes a mini-doll figure, plus animal and goblin figures.
Includes an Azari mini-doll figure plus Guxlin the Goblin and Firebolt the pegasus figures.
Features a chariot with space for up to 3 mini-doll figures, a crossbow stud shooter, extending flames from the back and detachable Firebolt the pegasus.
Also includes a plant garden with toppling carnivorous plants.
Try to ensnare Firebolt with the plant’s mouth.
Push the lever to extend the chariot’s flames and topple the plants.
Accessory elements include crossbow ammunition, evil magic potion bottle, map, evil instructions, carrot and 2 evil plant seeds.
Other mischievous goblin figures can be collected in selected LEGO® Elves sets.
Fire Chariot with Firebolt measures over 1” (5cm) high, 8” (22cm) long and 4” (12cm) wide.",Average,Azari & the Goblin Forest Escape,5.0,Elves,3.5,NO,Niños pequeños - Niños mayores,41186-1,2017.0,145.0,https://cdn.rebrickable.com/media/sets/41186-1.jpg
7-12,24.3878,2.0,145.0,5.0,Escape the carnivorous plants with Azari and Firebolt!,41186.0,"Join exciting adventures in Elvendale as Azari the fire elf evades Guxlin the Goblin and its carnivorous plant traps in her flying Fire Chariot, featuring extending flames, space for up to 3 mini-doll figures, crossbow shooter and her pegasus, Firebolt. Includes a mini-doll figure, plus animal and goblin figures.
Includes an Azari mini-doll figure plus Guxlin the Goblin and Firebolt the pegasus figures.
Features a chariot with space for up to 3 mini-doll figures, a crossbow stud shooter, extending flames from the back and detachable Firebolt the pegasus.
Also includes a plant garden with toppling carnivorous plants.
Try to ensnare Firebolt with the plant’s mouth.
Push the lever to extend the chariot’s flames and topple the plants.
Accessory elements include crossbow ammunition, evil magic potion bottle, map, evil instructions, carrot and 2 evil plant seeds.
Other mischievous goblin figures can be collected in selected LEGO® Elves sets.
Fire Chariot with Firebolt measures over 1” (5cm) high, 8” (22cm) long and 4” (12cm) wide.",Average,Azari & the Goblin Forest Escape,5.0,Elves,3.5,NL,Niños pequeños - Niños mayores,41186-1,2017.0,145.0,https://cdn.rebrickable.com/media/sets/41186-1.jpg
7-12,21.2929,2.0,145.0,5.0,Escape the carnivorous plants with Azari and Firebolt!,41186.0,"Join exciting adventures in Elvendale as Azari the fire elf evades Guxlin the Goblin and its carnivorous plant traps in her flying Fire Chariot, featuring extending flames, space for up to 3 mini-doll figures, crossbow shooter and her pegasus, Firebolt. Includes a mini-doll figure, plus animal and goblin figures.
Includes an Azari mini-doll figure plus Guxlin the Goblin and Firebolt the pegasus figures.
Features a chariot with space for up to 3 mini-doll figures, a crossbow stud shooter, extending flames from the back and detachable Firebolt the pegasus.
Also includes a plant garden with toppling carnivorous plants.
Try to ensnare Firebolt with the plant’s mouth.
Push the lever to extend the chariot’s flames and topple the plants.
Accessory elements include crossbow ammunition, evil magic potion bottle, map, evil instructions, carrot and 2 evil plant seeds.
Other mischievous goblin figures can be collected in selected LEGO® Elves sets.
Fire Chariot with Firebolt measures over 1” (5cm) high, 8” (22cm) long and 4” (12cm) wide.",Average,Azari & the Goblin Forest Escape,5.0,Elves,3.5,NZ,Niños pequeños - Niños mayores,41186-1,2017.0,145.0,https://cdn.rebrickable.com/media/sets/41186-1.jpg
7-12,26.0971,2.0,145.0,5.0,Escape the carnivorous plants with Azari and Firebolt!,41186.0,"Join exciting adventures in Elvendale as Azari the fire elf evades Guxlin the Goblin and its carnivorous plant traps in her flying Fire Chariot, featuring extending flames, space for up to 3 mini-doll figures, crossbow shooter and her pegasus, Firebolt. Includes a mini-doll figure, plus animal and goblin figures.
Includes an Azari mini-doll figure plus Guxlin the Goblin and Firebolt the pegasus figures.
Features a chariot with space for up to 3 mini-doll figures, a crossbow stud shooter, extending flames from the back and detachable Firebolt the pegasus.
Also includes a plant garden with toppling carnivorous plants.
Try to ensnare Firebolt with the plant’s mouth.
Push the lever to extend the chariot’s flames and topple the plants.
Accessory elements include crossbow ammunition, evil magic potion bottle, map, evil instructions, carrot and 2 evil plant seeds.
Other mischievous goblin figures can be collected in selected LEGO® Elves sets.
Fire Chariot with Firebolt measures over 1” (5cm) high, 8” (22cm) long and 4” (12cm) wide.",Average,Azari & the Goblin Forest Escape,5.0,Elves,3.5,PL,Niños pequeños - Niños mayores,41186-1,2017.0,145.0,https://cdn.rebrickable.com/media/sets/41186-1.jpg
7-12,24.3878,2.0,145.0,5.0,Escape the carnivorous plants with Azari and Firebolt!,41186.0,"Join exciting adventures in Elvendale as Azari the fire elf evades Guxlin the Goblin and its carnivorous plant traps in her flying Fire Chariot, featuring extending flames, space for up to 3 mini-doll figures, crossbow shooter and her pegasus, Firebolt. Includes a mini-doll figure, plus animal and goblin figures.
Includes an Azari mini-doll figure plus Guxlin the Goblin and Firebolt the pegasus figures.
Features a chariot with space for up to 3 mini-doll figures, a crossbow stud shooter, extending flames from the back and detachable Firebolt the pegasus.
Also includes a plant garden with toppling carnivorous plants.
Try to ensnare Firebolt with the plant’s mouth.
Push the lever to extend the chariot’s flames and topple the plants.
Accessory elements include crossbow ammunition, evil magic potion bottle, map, evil instructions, carrot and 2 evil plant seeds.
Other mischievous goblin figures can be collected in selected LEGO® Elves sets.
Fire Chariot with Firebolt measures over 1” (5cm) high, 8” (22cm) long and 4” (12cm) wide.",Average,Azari & the Goblin Forest Escape,5.0,Elves,3.5,PT,Niños pequeños - Niños mayores,41186-1,2017.0,145.0,https://cdn.rebrickable.com/media/sets/41186-1.jpg
